user_id,item_id
2118,1096 1956 331 2048 755 485 2485 2136 1425 2201
2119,3264 877 1030 1091 1722 1070 1078 2626 3333 1658
2120,3534 74 2458 3000 1968 309 1078 3028 3286 2932
2121,1066 248 474 3040 2472 335 2269 636 1096 2038
2122,1953 44 3119 521 3228 32 1203 894 2453 1716
2123,1102 611 2086 1177 1057 2122 2581 379 1727 1205
2124,1223 2230 523 160 729 184 2646 907 2817 1888
2125,2181 2597 3030 1163 3341 3670 493 3006 802 2240
2126,37 2281 2054 2774 2334 3015 2796 3258 1003 1467
2127,166 2221 2480 1510 2136 1722 539 3496 983 3091
2128,2400 3687 307 874 1186 2438 3406 2870 1086 1491
2129,802 1700 2614 452 2345 2670 1037 2574 1424 570
2130,1348 2363 3433 2629 810 3078 456 1337 1691 3600
2131,1583 3022 2688 2784 2603 2297 2210 2630 2646 2327
2132,2250 1937 1287 3349 2342 1809 2768 7 2338 1490
2133,2910 1001 1711 3049 2857 169 220 2327 452 327
2134,402 3371 2980 1839 2730 1316 3238 2187 2357 1888
2135,2603 777 1913 1833 1238 2630 1583 1146 3151 1172
2136,187 618 750 3432 3561 2334 2201 3015 1003 1467
2137,1818 528 802 578 2858 488 3431 1371 221 2774
2138,743 2652 1341 253 3247 1193 512 99 307 1186
2139,174 1517 1573 650 2240 2334 2201 3015 676 3258
2140,2024 182 2643 2917 2920 2794 3597 3327 2718 2136
2141,158 2583 1231 3126 881 3339 2289 1603 2687 2208
2142,966 1219 2117 3202 933 20 1073 3215 625 3362
2143,3055 3071 3565 2772 3002 3007 3271 2952 2138 3360
2144,1762 204 452 59 3338 2636 784 617 1652 3677
2145,1827 382 2916 2428 2774 1427 650 2281 512 2625
2146,2844 3437 3327 2338 1429 784 1444 1678 956 2291
2147,2308 1315 2646 2847 3350 857 3227 3015 2234 1003
2148,3182 1174 79 2989 2261 2557 2534 3131 1045 3493
2149,2652 3591 2597 633 1514 1112 1009 839 902 1498
2150,2067 570 169 3276 3341 3600 2162 3311 3363 1888
2151,1868 801 528 2653 2334 1425 1144 676 159 2834
2152,86 1905 1752 983 1160 743 394 1866 2925 128
2153,1279 3683 760 6 3600 1348 570 810 1337 25
2154,3382 409 2603 1376 1057 1180 1888 2240 2201 2234
2155,3594 3428 493 3674 28 2534 1018 3411 881 3235
2156,584 799 3238 1510 2757 1888 3666 2240 2334 1425
2157,566 1835 376 304 2397 802 2885 3660 2484 2222
2158,1475 2646 1211 1548 1078 138 785 1354 2277 3509
2159,863 1341 2054 20 3666 2334 2796 3258 1805 1527
2160,239 2062 1290 2332 1418 3364 1410 481 1662 1571
2161,3262 584 1375 2763 2334 2201 3015 2234 2796 1467
2162,3164 2006 3403 2769 1738 1341 530 849 1033 3336
2163,621 2276 650 118 485 76 1510 1887 2402 3105
2164,1804 772 3578 279 2195 794 1217 2877 3693 1481
2165,2515 2129 186 3465 208 1421 3286 176 106 2757
2166,2548 1101 983 3669 446 1149 2465 563 3358 2687
2167,1788 1445 2706 755 1149 2103 1160 127 3015 1003
2168,3125 318 2502 3423 3269 2234 3258 108 319 2708
2169,2186 2340 1939 563 3411 3517 1920 43 1067 1044
2170,2364 3704 1108 3629 2501 543 692 2456 3223 1134
2171,983 1011 1946 1638 3367 2070 1612 2331 2470 135
2172,406 2515 3597 138 1227 2773 2387 2820 2175 783
2173,246 853 3692 454 119 831 51 3032 3659 1856
2174,3527 1032 473 174 855 2567 3205 3647 2699 1736
2175,463 771 2474 2006 1830 568 1460 331 3405 971
2176,457 145 1584 1118 2231 1071 1839 485 3345 2208
2177,1330 791 3293 2068 3375 1919 3528 974 252 779
2178,3194 20 1619 1179 487 2574 2688 2602 584 1832
2179,3656 2980 1830 1300 3670 493 2653 1868 3335 1044
2180,3053 2297 2757 2342 2980 1328 1888 2240 2201 2796
2181,1084 253 2335 3000 59 1504 3338 2763 3366 285
2182,3673 2643 3352 966 2147 2443 711 2500 172 810
2183,292 2527 3019 1518 2397 1076 2181 3194 1252 833
2184,2564 476 785 640 487 1792 186 2757 1421 3666
2185,2293 2091 640 911 1753 2732 3332 543 2210 2314
2186,2602 119 515 3408 1640 1216 502 2578 543 2067
2187,3298 843 36 1337 802 1888 1425 2234 1144 3258
2188,1849 2980 2338 3060 933 3628 188 1017 169 2603
2189,1924 2798 1354 169 1425 2201 3015 2796 676 3258
2190,3005 3597 2129 2186 1809 1140 2222 3578 2397 3021
2191,99 3046 650 76 3689 1770 1096 830 2132 2222
2192,653 2246 3528 2502 3666 2334 1425 3015 676 1003
2193,3272 785 793 106 2382 1640 2801 1703 516 2090
2194,2492 2272 931 90 41 3238 966 817 2015 1627
2195,2047 96 2259 1109 1111 879 1619 2354 2761 1264
2196,2568 2054 2402 640 2636 2334 2234 676 159 1467
2197,2256 1030 922 1376 2334 3015 1144 108 319 1870
2198,472 487 183 1781 319 3015 2796 1805 108 2708
2199,1583 3269 3059 3694 2646 2256 3107 1592 1168 1888
2200,3528 1690 2541 29 1586 966 1644 284 1404 2910
2201,2653 3311 1902 778 318 1716 2402 2515 1800 1615
2202,3528 208 3606 3046 169 1888 2334 1425 3258 1467
2203,2528 3062 2557 569 772 385 2357 1560 92 1831
2204,2572 1371 3157 1781 1315 382 234 1827 221 650
2205,853 1651 1166 3671 65 831 2709 3489 1070 779
2206,734 3191 983 3695 2181 1862 810 1100 3194 797
2207,2757 1490 3677 37 1491 1096 1039 327 2240 2201
2208,743 2237 457 3087 755 697 411 3602 296 992
2209,3701 2774 1781 650 3251 2354 512 2240 3258 1467
2210,1218 2403 19 3358 1572 3056 74 2003 3026 1278
2211,309 1045 1240 1001 570 312 1868 2281 1888 3666
2212,1831 1736 3048 3215 119 93 2116 524 523 618
2213,22 409 1762 2847 1315 2474 3013 2862 2334 2201
2214,872 868 1939 3306 2589 1956 246 1283 2613 3415
2215,234 2916 1560 1827 2774 778 887 2281 650 2424
2216,3131 1406 2290 454 3482 794 1888 2234 1144 1467
2217,2148 2380 1309 1519 3231 482 2240 2334 3258 2834
2218,1039 3022 472 640 3656 3666 2240 2201 2796 676
2219,3220 1007 1686 105 3358 2077 3041 1861 890 1210
2220,1708 1741 151 163 994 2567 671 3501 2644 2723
2221,2397 2048 1119 563 283 2237 2338 2814 2050 353
2222,1952 2835 1406 779 620 1628 3132 1888 2334 3015
2223,190 1132 387 2423 640 1732 1783 491 2552 1425
2224,966 2016 1058 1032 817 467 2252 2917 295 3184
2225,1781 109 20 252 487 1888 2334 1425 3015 2796
2226,1007 3435 680 2340 1920 643 1984 1270 2145 353
2227,2664 813 569 2213 1373 1645 1592 1975 1688 1201
2228,12 3696 1533 1001 1371 1373 883 528 312 3666
2229,463 106 2312 20 3367 94 2076 1848 2457 327
2230,620 618 3465 1516 2384 779 3666 2334 2234 1144
2231,3618 2729 1021 3289 569 1997 232 774 3652 3247
2232,366 1533 891 1823 3002 2615 2701 3565 2348 3222
2233,2920 2188 1278 2643 438 2572 2916 2311 382 234
2234,2335 1070 1848 1240 2763 204 1398 3366 29 1586
2235,467 3256 2068 3677 1470 1425 319 2369 2834 735
2236,2387 1868 495 1848 402 1936 3544 3371 2653 525
2237,463 107 1868 2653 3656 422 609 1888 3666 1425
2238,844 2208 1004 2465 3084 1250 2559 3183 3161 2553
2239,2222 708 1530 3660 186 991 25 2162 3298 1652
2240,3365 447 1928 1788 1888 2334 2201 3015 3258 1003
2241,75 1518 3169 1043 1519 1462 2275 700 680 457
2242,163 1036 671 335 1735 1188 2259 533 366 1748
2243,732 2474 1916 1617 331 3020 2201 2234 676 159
2244,779 1223 2676 2502 3224 640 401 1039 1403 1003
2245,1690 3381 3372 2397 394 2911 2240 2334 3015 2234
2246,3529 3153 1448 406 2128 1888 1425 2234 3258 285
2247,35 2082 142 3240 296 1377 1327 1527 2354 624
2248,1186 2274 1432 2345 1037 2614 1568 1916 986 2023
2249,730 530 621 1655 2339 1193 1720 3438 1888 1144
2250,1549 107 556 174 802 1246 1272 1517 1888 2240
2251,2402 2830 3198 1177 3692 1888 3666 2334 2201 3015
2252,971 2603 1078 3694 3529 2630 3617 1475 1888 2240
2253,3660 1969 2673 2327 467 482 2370 1033 3352 3666
2254,3240 3539 3496 1861 2982 1726 2574 2975 2370 584
2255,431 2309 2838 3465 937 1610 3633 3644 2240 1425
2256,2366 806 1188 3685 1119 1351 190 461 3476 2960
2257,693 2016 2144 308 144 3444 3101 1719 3635 1602
2258,535 2908 1160 1809 2622 3694 1568 1309 1705 3646
2259,2121 2222 2129 394 1287 686 1490 2240 2334 1003
2260,797 2632 2741 1100 1330 1153 3639 213 549 128
2261,3529 3409 69 3694 1223 1888 2240 2334 2201 2234
2262,772 2877 971 2630 2290 1916 1568 1217 1834 2967
2263,82 165 2745 1337 208 7 3528 1271 3317 393
2264,1315 2528 1807 2122 37 1840 947 1501 1149 3437
2265,1096 2050 899 2145 796 3456 2732 2784 2603 2210
2266,2152 628 1505 2789 463 3529 2817 971 1039 82
2267,6 3269 3022 2862 2154 2281 476 732 3668 69
2268,613 153 3468 3142 1609 3116 3533 1887 1912 1888
2269,438 2643 1315 1801 2916 1560 234 1781 2774 650
2270,3151 564 3581 28 2612 136 2011 3418 3638 1090
2271,2849 389 2381 1309 3528 3493 1690 1240 2502 1234
2272,1481 2812 320 1560 829 3418 1811 3423 1997 1223
2273,517 1036 1595 2355 169 2210 2603 3022 2732 1583
2274,82 2679 3180 109 1736 1051 431 3557 902 408
2275,208 3036 1110 771 2240 2334 2201 3015 2796 3258
2276,964 260 3125 3432 3390 1855 3164 909 779 941
2277,477 2256 2745 3382 853 2836 573 512 1001 2956
2278,1324 2892 2389 2165 3212 1279 1590 132 357 2466
2279,2031 401 3317 3125 2528 236 124 3216 3692 2370
2280,1770 1323 2138 96 1422 1939 3481 1207 411 2003
2281,3317 2335 2091 1296 2534 3264 740 2664 2709 3665
2282,3437 2947 188 3677 1459 1573 3529 113 2155 1099
2283,17 1275 3511 3692 3282 2114 1780 638 1775 1876
2284,2874 3234 99 212 1692 583 1956 3527 1888 1144
2285,2048 2801 2291 3657 106 2090 1516 3021 3432 1770
2286,1246 79 3506 1562 350 3303 1425 3015 2796 676
2287,913 740 2128 553 475 2480 2234 2796 676 3258
2288,232 1605 1376 2222 246 1510 1350 2528 231 2402
2289,1439 2630 3376 513 2080 1513 774 2054 3402 2432
2290,2847 763 826 1487 1505 383 3409 2688 2293 1147
2291,3090 2118 40 24 1794 1626 3434 1888 2240 3666
2292,106 3016 580 1746 208 1888 2240 2334 3015 676
2293,1422 3057 2185 3090 1337 2240 2334 1425 1003 285
2294,677 3338 2960 3205 382 1070 176 2278 3437 2063
2295,3219 2128 3340 63 2645 3180 2588 944 2071 1354
2296,3152 1475 1315 1560 1781 1371 2774 234 1086 2625
2297,3317 3668 1590 513 3264 3482 1045 3367 2282 138
2298,2541 2947 1150 1197 863 1353 3557 462 1833 1525
2299,3335 639 361 2421 475 1316 2564 1223 3645 1831
2300,1746 1193 2712 619 2048 657 1204 535 374 2146
2301,1272 2205 1037 2172 319 676 3258 159 1467 1805
2302,208 3597 1746 1699 1429 793 1770 382 1809 3011
2303,793 2574 471 1165 3656 3274 2240 2201 2796 676
2304,2606 208 2387 2847 3656 1337 3317 2331 1546 79
2305,3669 817 1814 3438 872 3496 300 467 2917 2960
2306,124 950 169 2427 3431 3518 392 1444 3475 1592
2307,804 3327 2768 1023 2959 361 3282 508 2421 859
2308,2067 3583 2402 1186 2528 2745 1888 2240 2334 2234
2309,1071 2014 2701 1275 2615 2405 1058 873 32 1462
2310,263 1205 1315 386 1930 2664 3142 1238 1658 3000
2311,2257 2771 472 2376 2342 3521 1888 2234 1805 1870
2312,1371 1091 1615 1304 2980 2334 1425 3015 1144 2369
2313,2865 3035 802 2227 3404 1424 1503 1754 71 1888
2314,1312 2320 85 1603 3286 1073 1425 3015 2234 1144
2315,3055 3002 340 1462 2454 3498 1639 450 2529 49
2316,3692 1505 1039 214 2630 3250 3638 3276 3600 1082
2317,124 476 2128 2364 459 1316 989 3529 2282 652
2318,2202 873 2420 3457 3302 843 2897 833 1408 2398
2319,790 1001 1304 499 223 1057 1293 3646 2800 2674
2320,1323 650 3482 2484 3021 3656 2037 7 305 1916
2321,601 569 2256 1300 3529 36 1548 2240 2334 2201
2322,2145 96 1044 2082 2584 3050 584 488 1216 1888
2323,2785 1102 3424 1689 3097 1328 3306 3600 1337 802
2324,1758 2465 3168 3335 3538 2185 3090 1493 1687 802
2325,863 584 1887 2067 327 2334 1425 1144 2796 1003
2326,2224 12 640 2493 1376 2967 1172 790 476 1792
2327,2706 605 956 928 1155 3142 124 1953 105 501
2328,2602 2757 3053 2468 283 1248 2480 331 3511 3234
2329,779 523 618 208 2210 2240 3666 2201 2796 3258
2330,589 1057 604 621 1073 2686 3013 2564 3409 3272
2331,830 2768 3046 3557 1315 253 374 1888 2240 2334
2332,1445 1715 1300 1259 677 621 3029 1722 1956 2877
2333,2397 3293 1044 2602 174 778 1868 1060 1545 1517
2334,1592 451 423 58 3671 737 994 831 2060 1179
2335,2603 2067 3473 1856 2673 1775 1711 1548 3110 1859
2336,674 570 2814 2278 169 3578 2330 3187 1173 3039
2337,1573 762 628 2958 3187 2723 2050 2515 2336 1770
2338,1912 1304 3646 12 2664 1057 1963 1747 1859 3562
2339,2847 2732 3402 2169 392 3583 3382 778 570 427
2340,22 1382 3206 211 1453 7 2617 106 2185 350
2341,3628 2626 1808 331 2140 1501 2397 2373 463 1831
2342,528 3341 3276 1745 3187 1348 609 810 2664 133
2343,2617 1337 1686 1354 1888 2334 1425 3015 1144 676
2344,2223 211 2349 2882 2921 831 1145 1152 826 2087
2345,1764 2293 3609 1536 2154 926 3456 2491 1831 2185
2346,3177 2952 1777 3530 2566 1603 172 3087 2584 1893
2347,728 438 1560 650 382 1086 1425 2201 2234 2796
2348,3390 1164 429 2686 2807 2117 2840 598 2857 1033
2349,2210 1011 6 3216 1240 922 451 3668 1888 2234
2350,2148 236 367 3577 568 3171 2646 613 3557 2070
2351,2165 1808 3557 3227 2335 966 2240 2234 2796 1003
2352,3553 2365 796 1487 10 2676 225 3682 93 779
2353,1178 1030 2800 3474 1658 1001 3427 1840 1102 3535
2354,2086 3116 132 2410 1802 1888 2240 3666 2334 2234
2355,12 37 2673 2256 1379 494 2956 1057 2240 2334
2356,1583 512 1211 1029 2128 988 1644 1108 2501 1296
2357,950 2863 2390 965 2447 252 606 2113 1020 1182
2358,535 728 293 1365 3238 2250 2768 2468 2190 1445
2359,1858 361 529 1391 289 3041 1792 2129 849 1729
2360,2342 2090 1693 1201 3633 798 2559 2685 1888 3666
2361,1306 1947 2924 3086 1204 3253 3415 1304 2860 1492
2362,1543 1316 1828 640 327 1888 2240 2201 2234 1003
2363,232 2606 2833 1831 2210 119 398 1792 2757 2331
2364,304 2291 1876 2213 2608 1603 1160 3421 1044 3602
2365,2376 979 467 2745 2527 120 71 2920 1002 1127
2366,1084 1797 809 2281 538 2509 37 2370 2224 1811
2367,169 458 2931 136 2352 2337 1916 1568 2389 3400
2368,36 3423 3153 1505 1950 550 129 2258 3376 463
2369,1332 764 3025 3152 1951 32 2687 2677 3656 1884
2370,880 2709 3272 3023 3142 2988 2515 132 738 790
2371,1916 3086 2 2512 1889 124 2387 462 2515 2073
2372,569 1707 2732 1328 2480 1560 175 3570 1952 2567
2373,1831 1956 2757 183 2980 1888 2240 2201 1144 2796
2374,3036 2018 944 1617 1096 1127 3660 1888 3666 2334
2375,3049 1086 543 2349 2280 2334 1425 2201 108 159
2376,28 3153 7 600 1316 1079 2947 829 1649 2960
2377,318 36 2338 1956 1270 1746 2334 3015 1144 2796
2378,1573 2917 2934 2319 2327 2646 2828 2528 1937 1376
2379,157 633 1343 1443 2180 827 2022 1446 2332 1735
2380,1747 696 2490 1777 1960 3311 1958 2646 3437 2345
2381,1456 1560 382 2910 2502 3474 2732 2056 1471 3666
2382,2581 893 3536 2557 937 3683 1320 1021 1760 1662
2383,169 3537 2054 2119 1205 3551 2528 1300 763 2709
2384,1585 901 1326 2605 1678 3669 2847 1316 800 1223
2385,3172 1543 2088 2076 607 3637 3402 2073 1462 106
2386,84 1288 8 38 450 2380 3139 2553 338 1724
2387,487 120 2121 3583 2371 2054 2073 1706 327 1888
2388,1086 174 3141 1223 3013 1879 3656 3311 609 2803
2389,154 878 1557 2118 2152 8 929 2420 1350 2285
2390,3529 3272 1615 733 933 3628 3441 3035 863 1475
2391,3605 2231 3008 1153 2822 3522 2151 2305 1724 3197
2392,3465 1176 3482 2129 1699 1746 1012 1490 1731 2175
2393,188 172 3220 304 2943 2104 1377 2780 327 1888
2394,214 3423 3418 631 3125 1950 401 1657 3692 494
2395,1887 549 1014 1456 3205 3061 3701 1315 2643 1371
2396,1711 2692 3022 1001 1814 1471 1956 182 646 2165
2397,2626 2314 183 2757 1546 774 2331 1216 2326 1491
2398,3565 2204 1976 36 3013 401 2328 94 2617 2347
2399,3187 1549 1545 1686 810 1272 2814 2363 174 2227
2400,2602 2314 183 1956 398 2980 3060 2757 331 1617
2401,361 3215 357 1219 3282 2136 2112 3171 909 1789
2402,3653 2862 3409 2817 2784 2165 1223 2688 1315 3529
2403,863 2732 581 1975 2054 3448 1379 1373 1888 2240
2404,2895 1707 3606 826 3311 3030 3660 1510 3435 105
2405,892 2474 138 3334 2080 410 2561 2338 802 467
2406,1634 2548 166 1615 1740 2460 1457 923 3339 41
2407,356 1230 3139 1704 2499 3343 2202 2734 3309 154
2408,1175 711 3530 1086 617 107 1545 3539 347 472
2409,1124 3238 578 876 1429 3460 3597 1323 818 3015
2410,1033 1938 1627 32 295 3496 467 89 1720 3579
2411,93 2474 3409 2862 1315 1543 989 1811 2281 120
2412,1781 619 1473 43 105 2794 1818 480 501 3293
2413,3345 315 3157 2718 3669 1873 3297 830 1740 1336
2414,3280 768 913 2606 1912 1481 2128 1168 553 2900
2415,1830 868 2082 3256 206 2646 1001 966 2231 12
2416,2541 2194 1007 890 3184 1248 174 96 1044 1920
2417,2474 1223 707 3529 2334 2234 159 108 2834 1109
2418,810 1916 1335 1364 458 327 2334 2201 319 3240
2419,2266 2342 2528 1279 124 3656 409 1379 1178 1901
2420,374 385 2335 391 3539 3439 2810 3221 1813 250
2421,2231 1153 3405 84 1245 3343 2632 3073 3360 2151
2422,1440 1800 462 2306 216 1124 605 2400 110 453
2423,2357 304 2205 1256 841 2732 1583 2646 1893 1086
2424,406 907 1858 1315 2240 2334 1425 1003 108 2834
2425,2639 2132 1052 2409 1245 3090 2201 159 285 319
2426,1127 550 3667 1959 780 3176 1866 35 2143 1595
2427,799 680 1638 2354 246 43 467 979 1510 2402
2428,1592 1505 3597 2600 674 2757 307 208 1548 1083
2429,472 2564 2366 1633 1956 487 1888 2240 2796 3258
2430,3435 1044 353 2125 2334 1425 2201 3258 108 206
2431,3110 853 1516 1197 1699 1166 474 3187 3544 2068
2432,2626 2297 774 3238 2757 2980 3512 980 2630 1505
2433,81 1001 915 646 212 2874 3234 2447 2645 1583
2434,3476 3409 1516 2908 2291 2234 1144 1003 285 2369
2435,3151 2086 202 3248 2309 2076 2956 12 1912 913
2436,989 1460 2643 1315 3692 1975 1614 3142 1002 3105
2437,1248 650 3238 2716 2186 2194 2159 2048 76 830
2438,1976 3218 3131 772 3424 3473 2483 3423 2953 1859
2439,3335 2653 3670 1848 801 1044 1425 2234 2796 676
2440,1746 2606 740 428 3374 254 2900 2354 2882 2248
2441,2963 3213 1747 451 1590 2387 2833 1057 674 3141
2442,135 2689 3053 2050 16 2186 1146 1043 1150 1615
2443,793 293 3046 2175 1746 176 186 2847 463 3529
2444,3660 1096 1814 182 3258 1467 108 319 1870 2708
2445,1616 213 1793 1543 796 1223 3269 741 3404 456
2446,1052 3600 312 183 2256 549 3090 1460 3111 2484
2447,493 1375 3192 584 3503 1424 2841 2771 1868 609
2448,225 2570 2290 3141 2800 3264 387 3665 1403 2686
2449,82 1788 3528 3317 2857 1490 1329 1770 621 2222
2450,3600 1086 3187 2561 702 1855 2784 2602 2501 3313
2451,2572 2916 650 2354 1888 2334 1144 3258 1805 628
2452,186 467 1754 2005 2574 905 3119 2139 1984 3231
2453,2465 3438 1017 3667 1032 3345 2397 315 1958 1260
2454,1180 1548 2510 523 707 1293 2240 2796 676 2369
2455,119 2409 1640 2602 2331 1491 398 2980 1423 3215
2456,3409 10 93 1638 2230 559 3212 467 3474 2812
2457,3482 2862 3530 3435 1617 3020 3309 2874 220 1001
2458,3617 640 3694 1831 1211 476 2745 3317 138 2210
2459,398 331 3193 3358 1984 174 2340 879 2683 1240
2460,3527 2980 1501 2308 2334 2796 676 1003 285 1805
2461,2239 657 3639 956 989 1060 1884 1246 1272 3311
2462,3022 1039 36 3694 1583 2646 208 1211 640 3317
2463,1045 3234 2541 799 1633 650 2956 774 138 2999
2464,2849 3690 1367 810 2629 3610 327 2234 2201 2796
2465,176 3499 1259 3022 2847 1475 1888 3666 2334 2201
2466,2566 2447 2385 3055 174 3148 2125 708 2899 1479
2467,2250 2646 2112 3013 1475 3272 3365 2947 3390 3172
2468,2256 2682 3431 1475 1371 2774 2311 1427 1425 2234
2469,817 3355 467 3271 1058 338 1725 2999 1959 1044
2470,1970 3340 2911 1409 184 3219 3159 1186 2114 2710
2471,1711 113 384 2784 2510 2931 1354 82 2828 1707
2472,2335 3659 253 3298 2119 3557 617 2587 3701 663
2473,10 523 1039 1887 880 2493 2784 1747 1281 3151
2474,3511 2338 292 52 728 2795 2159 1191 3408 1329
2475,696 2800 428 3628 2564 1102 3350 437 1398 2198
2476,2181 174 168 1963 3379 3213 1045 120 762 3666
2477,3335 3670 1848 402 1888 1144 3015 108 2834 1773
2478,2774 1827 2916 234 650 724 1573 382 3363 1687
2479,476 160 3668 3016 2316 568 2857 237 2335 3532
2480,3633 3557 894 2493 367 3205 2132 2162 467 253
2481,3375 480 619 2630 1568 2922 794 184 148 2902
2482,382 1687 2281 1086 2334 2201 2234 2796 676 3258
2483,3187 1764 1775 278 568 2648 187 135 853 2124
2484,2470 870 971 1859 241 3613 2664 1403 2389 2290
2485,3669 2397 2559 2465 457 3339 534 1128 1071 3667
2486,2696 1551 3613 2841 1638 472 600 1828 2564 2384
2487,707 1787 1030 944 2646 2297 3668 3202 1073 2862
2488,1463 1083 922 1001 790 169 1401 1913 1491 398
2489,978 3071 2125 2259 1619 2354 1058 3184 353 2958
2490,2265 652 513 3386 2570 1812 743 1888 3015 1144
2491,2755 1582 3040 2781 1794 3090 1383 3434 810 3656
2492,1080 3633 1956 3157 1633 3061 2240 3666 2201 3015
2493,3600 312 1573 1272 2849 1438 1888 2240 3015 2796
2494,1140 2609 2402 399 1316 2862 132 1186 1279 92
2495,772 2534 763 1868 1615 2195 2853 1674 618 573
2496,2980 3597 527 300 872 3546 1878 2140 1425 2201
2497,221 1460 471 549 327 2334 2234 3258 159 285
2498,613 3533 242 2895 1411 1646 152 3312 2372 3662
2499,1324 3581 3557 253 892 2054 184 1057 3067 1840
2500,3042 609 550 1329 1461 244 1222 240 1457 2663
2501,280 3051 2860 1800 289 1492 473 2727 1888 2240
2502,283 119 3318 3220 3358 563 1270 1861 2077 2125
2503,1731 1792 1809 3016 2557 2534 2290 2983 2990 913
2504,2314 3142 232 2833 2828 1428 1341 1279 2931 768
2505,2484 3371 1096 3005 46 3660 702 2240 2796 159
2506,2246 3421 2807 934 41 3119 2339 2146 1501 1461
2507,844 49 1058 3574 340 3540 2637 2786 2632 1064
2508,3051 2959 1690 481 2027 1501 3372 3007 461 2397
2509,892 2335 974 1057 1340 2528 2334 2201 2234 1144
2510,559 3653 573 2931 2784 523 2240 2334 1425 2234
2511,3285 618 43 3521 2342 246 1670 2402 186 467
2512,2073 37 2088 3205 3562 3247 289 1688 1453 138
2513,3529 2745 3694 2210 3418 82 3528 793 3317 1888
2514,1723 1348 2969 3201 3673 1676 2136 3496 3546 1525
2515,3059 2256 2800 2732 327 2240 1425 2201 319 2369
2516,3256 1025 817 304 2138 2397 1582 3087 1160 2485
2517,3066 1140 3501 814 845 3125 3132 763 1657 6
2518,3353 2224 22 3348 2240 2334 3015 1003 159 1805
2519,1073 3705 232 1246 3656 1106 2345 3600 778 1337
2520,3423 36 801 3187 3418 3256 956 382 22 2327
2521,37 1080 2056 922 2800 1428 1133 367 2776 3227
